word 	|	 label 1 	|	 label 2 
PF12769	|	83	|	23
PF08920	|	3	|	6
PF08149	|	34	|	89
PF15288	|	55	|	24
PF10369	|	10	|	13
PF06003	|	90	|	47
PF06984	|	21	|	72
PF16558	|	37	|	57
PF14237	|	26	|	80
PF08170	|	20	|	98
PF02046	|	60	|	46
PF01087	|	30	|	12
PF10520	|	37	|	3
PF18098	|	55	|	64
PF21115	|	79	|	33
PF21547	|	21	|	6
PF14075	|	16	|	39
PF18136	|	23	|	22
PF13869	|	89	|	74
PF04712	|	40	|	85
PF10320	|	94	|	46
PF12325	|	99	|	27
PF11559	|	63	|	6
PF18035	|	10	|	11
PF06244	|	1	|	4
PF08294	|	21	|	72
PF01912	|	40	|	72
PF18553	|	20	|	67
PF11979	|	33	|	77
PF12509	|	25	|	82
PF10516	|	24	|	48
PF07572	|	3	|	71
PF04826	|	89	|	17
PF10447	|	67	|	43
PF02078	|	25	|	82
PF13932	|	30	|	12
PF06991	|	21	|	74
PF05630	|	59	|	81
PF01922	|	63	|	6
PF05645	|	83	|	64
PF20174	|	60	|	14
PF10347	|	23	|	88
PF21369	|	26	|	80
PF08539	|	21	|	71
PF12430	|	70	|	51
PF10637	|	57	|	36
PF14641	|	27	|	90
PF04831	|	3	|	65
PF10268	|	40	|	51
PF13867	|	90	|	74
PF14629	|	36	|	94
PF07039	|	21	|	6
PF07691	|	67	|	26
PF15405	|	35	|	77
PF08511	|	37	|	68
PF04871	|	7	|	13
PF17888	|	57	|	43
PF03447	|	70	|	95
PF20917	|	74	|	90
PF17745	|	23	|	8
PF21972	|	7	|	63
PF12584	|	63	|	6
PF01670	|	60	|	14
PF16573	|	33	|	30
PF01165	|	21	|	72
PF18265	|	35	|	61
PF21170	|	14	|	25
PF10590	|	82	|	70
PF03800	|	89	|	21
PF08523	|	31	|	43
PF13884	|	19	|	57
PF19018	|	11	|	61
PF08414	|	38	|	99
PF04939	|	21	|	72
PF18072	|	77	|	88
PF10396	|	53	|	7
PF14699	|	98	|	21
PF20770	|	80	|	55
PF12220	|	26	|	80
PF00737	|	47	|	19
PF01987	|	69	|	35
PF13603	|	7	|	63
PF08839	|	17	|	31
PF05600	|	94	|	51
PF06432	|	89	|	35
PF04800	|	89	|	81
PF06229	|	63	|	6
PF13259	|	63	|	54
PF03577	|	59	|	72
PF09346	|	57	|	10
PF14732	|	75	|	25
PF13553	|	37	|	3
PF05640	|	40	|	67
PF18293	|	25	|	82
PF00275	|	14	|	12
PF09747	|	0	|	25
PF00372	|	23	|	49
PF04106	|	75	|	18
PF05620	|	1	|	0
PF05634	|	11	|	78
PF07962	|	21	|	5
PF03190	|	66	|	14
PF16004	|	80	|	86
PF12542	|	74	|	24
PF12656	|	21	|	71
PF01967	|	4	|	67
PF14200	|	67	|	26
PF03767	|	66	|	35
PF05586	|	43	|	3
PF05042	|	32	|	5
PF10213	|	21	|	5
PF16546	|	24	|	48
PF04504	|	32	|	24
PF17168	|	31	|	91
PF05078	|	32	|	5
PF05282	|	50	|	93
PF04539	|	70	|	50
PF21091	|	64	|	21
PF06663	|	35	|	61
PF11605	|	54	|	55
PF04716	|	21	|	81
PF11461	|	4	|	28
PF21933	|	27	|	78
PF08617	|	59	|	35
PF12490	|	22	|	99
PF00742	|	70	|	95
PF04921	|	0	|	6
PF21144	|	84	|	30
PF16482	|	17	|	31
PF13299	|	8	|	95
PF12329	|	99	|	39
PF10744	|	16	|	65
PF18076	|	77	|	88
PF07749	|	54	|	87
PF12589	|	10	|	13
PF00885	|	40	|	35
PF10220	|	64	|	85
PF16322	|	57	|	10
PF03011	|	8	|	40
PF05285	|	30	|	21
PF17208	|	56	|	61
PF05444	|	78	|	40
PF02038	|	95	|	19
PF20144	|	29	|	43
PF12464	|	69	|	12
PF21731	|	97	|	84
PF13016	|	63	|	65
PF13934	|	16	|	65
PF02789	|	20	|	67
PF05983	|	66	|	72
PF14853	|	43	|	25
PF13864	|	3	|	6
PF13297	|	37	|	83
PF20309	|	79	|	33
PF04722	|	21	|	99
PF08424	|	63	|	6
PF11597	|	41	|	93
PF05793	|	63	|	6
PF05871	|	21	|	72
PF13369	|	57	|	10
PF09296	|	45	|	45
PF17490	|	23	|	22
PF17004	|	24	|	48
PF12515	|	29	|	99
PF18375	|	17	|	73
PF01586	|	11	|	78
PF12850	|	89	|	72
PF01281	|	70	|	50
PF08919	|	58	|	96
PF04698	|	38	|	54
PF13506	|	21	|	6
PF12333	|	21	|	72
PF11825	|	29	|	93
PF21154	|	55	|	64
PF13661	|	57	|	36
PF04526	|	0	|	0
PF14881	|	83	|	59
PF17297	|	47	|	49
PF01249	|	0	|	72
PF12009	|	38	|	93
PF07541	|	56	|	90
PF12240	|	16	|	65
PF21195	|	81	|	43
PF09469	|	87	|	65
PF05089	|	13	|	36
PF10168	|	74	|	59
PF15717	|	16	|	65
PF10382	|	84	|	30
PF21638	|	30	|	21
PF01036	|	53	|	20
PF12428	|	99	|	55
PF18503	|	55	|	64
PF00290	|	59	|	12
PF06546	|	29	|	47
PF08221	|	83	|	64
PF04444	|	68	|	18
PF07247	|	60	|	14
PF10453	|	69	|	11
PF02077	|	1	|	20
PF12552	|	32	|	24
PF12537	|	70	|	51
PF11705	|	53	|	20
PF04181	|	3	|	6
PF10187	|	3	|	6
PF20262	|	23	|	39
PF01085	|	43	|	3
PF10435	|	44	|	91
PF05995	|	66	|	14
PF01780	|	89	|	72
PF12064	|	55	|	94
PF12371	|	25	|	82
PF10558	|	0	|	57
PF02391	|	59	|	81
PF16978	|	85	|	56
PF16064	|	3	|	38
PF08292	|	62	|	49
PF21260	|	4	|	34
PF11764	|	26	|	80
PF13879	|	3	|	35
PF12572	|	21	|	20
PF18972	|	24	|	48
PF12316	|	35	|	21
PF21149	|	73	|	41
PF09759	|	0	|	81
PF13705	|	43	|	25
PF01784	|	60	|	14
PF15070	|	74	|	59
PF14973	|	91	|	38
PF06807	|	33	|	30
PF14312	|	31	|	27
PF08075	|	26	|	80
PF19280	|	53	|	36
PF06699	|	59	|	72
PF04063	|	6	|	37
PF08510	|	21	|	72
PF05781	|	25	|	82
PF06110	|	1	|	0
PF12745	|	79	|	33
PF15249	|	3	|	6
PF04558	|	50	|	63
PF18397	|	79	|	33
PF02417	|	40	|	8
PF02970	|	40	|	72
PF19088	|	91	|	90
PF10348	|	41	|	39
PF03723	|	23	|	49
PF07830	|	99	|	27
PF11573	|	57	|	59
PF08434	|	43	|	3
PF10419	|	3	|	71
PF21153	|	64	|	23
PF03069	|	50	|	91
PF09329	|	16	|	65
PF11250	|	32	|	5
PF08790	|	91	|	22
PF17120	|	34	|	89
PF03997	|	59	|	72
PF12420	|	47	|	19
PF04788	|	32	|	5
PF01984	|	1	|	72
PF14637	|	41	|	74
PF15508	|	30	|	21
PF03469	|	69	|	11
PF04795	|	25	|	82
PF02009	|	47	|	19
PF08938	|	80	|	86
PF12403	|	39	|	58
PF12231	|	16	|	39
PF21023	|	7	|	13
PF05276	|	3	|	5
PF12287	|	74	|	82
PF07763	|	95	|	46
PF03051	|	94	|	20
PF16676	|	63	|	61
PF12022	|	75	|	84
PF04557	|	50	|	63
PF01149	|	64	|	43
PF08567	|	11	|	98
PF17683	|	43	|	25
PF21138	|	84	|	30
PF16757	|	47	|	19
PF13363	|	44	|	91
PF01450	|	93	|	18
PF10334	|	98	|	98
PF00830	|	1	|	35
PF16837	|	91	|	11
PF14851	|	64	|	95
PF10211	|	18	|	35
PF10192	|	11	|	98
PF18307	|	35	|	25
PF05375	|	8	|	93
PF12820	|	85	|	56
PF21762	|	40	|	6
PF10517	|	94	|	16
PF02100	|	66	|	72
PF12070	|	89	|	35
PF21680	|	30	|	12
PF10239	|	40	|	65
PF08069	|	93	|	23
PF12145	|	25	|	99
PF08267	|	50	|	23
PF01101	|	95	|	46
PF00926	|	89	|	20
PF06417	|	89	|	72
PF08672	|	55	|	87
PF12222	|	59	|	0
PF08064	|	42	|	68
PF20516	|	60	|	14
PF07276	|	15	|	15
PF06658	|	32	|	5
PF18738	|	24	|	48
PF12451	|	54	|	83
PF04799	|	53	|	77
PF04064	|	6	|	59
PF11601	|	78	|	44
PF04664	|	38	|	32
PF15663	|	69	|	11
PF08573	|	16	|	74
PF09713	|	59	|	5
PF11327	|	60	|	51
PF20010	|	97	|	84
PF00457	|	60	|	26
PF12580	|	14	|	75
PF12885	|	25	|	82
PF08234	|	21	|	5
PF16131	|	26	|	80
PF00214	|	95	|	1
PF04607	|	59	|	72
PF04598	|	61	|	64
PF11779	|	59	|	72
PF21358	|	19	|	16
PF06127	|	66	|	72
PF05340	|	82	|	24
PF09429	|	3	|	6
PF12024	|	74	|	94
PF05700	|	0	|	81
PF09805	|	21	|	5
PF02423	|	59	|	14
PF09311	|	33	|	77
PF08615	|	1	|	46
PF07757	|	55	|	20
PF18947	|	46	|	69
PF04062	|	21	|	85
PF05097	|	32	|	5
PF21299	|	86	|	11
PF05608	|	40	|	23
PF08561	|	66	|	46
PF10253	|	21	|	6
PF21639	|	64	|	95
PF01791	|	59	|	72
PF15268	|	25	|	82
PF21666	|	31	|	91
PF14875	|	61	|	15
PF09045	|	35	|	25
PF12051	|	63	|	6
PF19434	|	53	|	93
PF16529	|	25	|	24
PF09422	|	25	|	82
PF00468	|	89	|	20
PF08315	|	21	|	6
PF21282	|	22	|	97
PF21289	|	25	|	24
PF18121	|	74	|	29
PF13329	|	96	|	93
PF09431	|	63	|	71
PF08574	|	63	|	65
PF09746	|	16	|	94
PF07800	|	32	|	5
PF05116	|	99	|	27
PF14617	|	21	|	81
PF18005	|	55	|	64
PF22279	|	7	|	97
PF09282	|	3	|	6
PF17100	|	34	|	89
PF03540	|	3	|	6
PF10017	|	10	|	88
PF12174	|	97	|	84
PF04545	|	70	|	50
PF05669	|	1	|	71
PF11712	|	21	|	71
PF18078	|	92	|	3
PF21236	|	36	|	68
PF10421	|	37	|	57
PF12657	|	83	|	23
PF08661	|	66	|	72
PF18564	|	20	|	77
PF07491	|	63	|	6
PF10355	|	41	|	39
PF22274	|	7	|	97
PF21109	|	92	|	3
PF01271	|	25	|	82
PF08245	|	59	|	85
PF01928	|	39	|	10
PF01990	|	33	|	51
PF10441	|	63	|	6
PF03644	|	21	|	72
PF18385	|	35	|	77
PF02744	|	30	|	12
PF13859	|	38	|	84
PF04420	|	21	|	51
PF02290	|	89	|	72
PF07959	|	30	|	12
PF02019	|	58	|	96
PF21093	|	30	|	21
PF16920	|	58	|	96
PF18695	|	96	|	54
PF08152	|	17	|	31
PF20235	|	32	|	5
PF06584	|	90	|	47
PF08592	|	60	|	14
PF12465	|	82	|	99
PF14705	|	3	|	81
PF07555	|	0	|	81
PF16953	|	7	|	99
PF02064	|	19	|	81
PF11221	|	1	|	0
PF14638	|	41	|	74
PF05181	|	99	|	74
PF00218	|	6	|	12
PF01781	|	66	|	72
PF09753	|	0	|	0
PF10226	|	16	|	65
PF01368	|	68	|	22
PF13185	|	46	|	69
PF05856	|	89	|	0
PF11885	|	63	|	71
PF05129	|	21	|	6
PF10477	|	16	|	65
PF21223	|	14	|	75
PF20989	|	74	|	21
PF03879	|	21	|	46
PF06825	|	1	|	81
PF20981	|	50	|	93
PF12609	|	66	|	19
PF10457	|	33	|	51
PF20652	|	19	|	21
PF05687	|	69	|	11
PF08167	|	56	|	82
PF07350	|	59	|	14
PF07217	|	63	|	6
PF05859	|	21	|	81
PF03962	|	39	|	20
PF20518	|	57	|	97
PF01146	|	95	|	46
PF10265	|	95	|	1
PF18436	|	38	|	54
PF18875	|	25	|	82
PF14593	|	79	|	33
PF07896	|	21	|	35
PF15341	|	89	|	81
PF08688	|	25	|	82
PF16278	|	17	|	31
PF10506	|	38	|	74
PF03254	|	69	|	17
PF17911	|	17	|	31
PF12002	|	36	|	68
PF08608	|	4	|	73
PF09398	|	3	|	46
PF21359	|	34	|	89
PF01238	|	83	|	23
PF07855	|	89	|	85
PF08564	|	22	|	97
PF21521	|	33	|	25
PF17877	|	98	|	63
PF15247	|	3	|	71
PF01192	|	89	|	72
PF06189	|	95	|	1
PF19441	|	98	|	34
PF21792	|	0	|	65
PF10483	|	63	|	0
PF02109	|	63	|	5
PF10533	|	32	|	24
PF01177	|	60	|	14
PF17833	|	10	|	15
PF17773	|	75	|	55
PF06817	|	38	|	32
PF05216	|	66	|	20
PF04073	|	74	|	63
PF13764	|	84	|	30
PF12043	|	32	|	5
PF01709	|	57	|	60
PF06657	|	41	|	39
PF16497	|	30	|	37
PF07052	|	3	|	6
PF05835	|	95	|	46
PF03707	|	46	|	69
PF06824	|	29	|	93
PF07281	|	21	|	6
PF21316	|	14	|	75
PF04110	|	1	|	6
PF09353	|	89	|	72
PF04440	|	95	|	1
PF16550	|	99	|	85
PF03128	|	19	|	10
PF16835	|	91	|	11
PF08127	|	53	|	36
PF20253	|	60	|	14
PF00815	|	6	|	91
PF01174	|	30	|	51
PF14655	|	23	|	8
PF06466	|	55	|	94
PF10018	|	21	|	72
PF06045	|	68	|	91
PF12108	|	91	|	11
PF07545	|	3	|	65
PF21054	|	87	|	77
PF01216	|	95	|	1
PF05308	|	87	|	65
PF15237	|	16	|	65
PF16176	|	11	|	78
PF04568	|	0	|	46
PF12972	|	13	|	36
PF22248	|	98	|	34
PF05206	|	7	|	55
PF09027	|	58	|	96
PF21719	|	67	|	43
PF02284	|	89	|	81
PF07975	|	41	|	98
PF00212	|	66	|	46
PF03821	|	43	|	20
PF17778	|	75	|	23
PF18791	|	57	|	10
PF05536	|	89	|	17
PF14603	|	38	|	61
PF10629	|	74	|	67
PF20645	|	37	|	57
PF03470	|	69	|	95
PF01632	|	66	|	46
PF05510	|	74	|	21
PF19745	|	80	|	19
PF05915	|	32	|	35
PF21789	|	23	|	32
PF18439	|	85	|	56
PF15906	|	92	|	3
PF19338	|	47	|	64
PF06212	|	21	|	72
PF20927	|	27	|	21
PF10288	|	89	|	81
PF02676	|	1	|	10
PF19032	|	38	|	22
PF10644	|	64	|	59
PF18118	|	19	|	16
PF19304	|	50	|	10
PF21696	|	37	|	57
PF03657	|	10	|	15
PF14661	|	63	|	6
PF02430	|	47	|	61
PF14852	|	43	|	25
PF01139	|	40	|	4
PF04418	|	66	|	46
PF21647	|	69	|	5
PF01729	|	70	|	18
PF06179	|	21	|	6
PF08584	|	1	|	97
PF08648	|	21	|	6
PF03234	|	57	|	97
PF09995	|	60	|	14
PF03405	|	59	|	19
PF14437	|	89	|	85
PF21410	|	8	|	40
PF16279	|	46	|	78
PF20400	|	41	|	39
PF16294	|	26	|	22
PF02152	|	54	|	23
PF21161	|	82	|	74
PF16644	|	78	|	65
PF12680	|	59	|	14
PF09341	|	89	|	72
PF04088	|	54	|	87
PF06972	|	16	|	65
PF10252	|	21	|	72
PF12444	|	99	|	61
PF03870	|	59	|	0
PF04710	|	15	|	15
PF13324	|	50	|	49
PF21238	|	64	|	21
PF21712	|	45	|	45
PF02013	|	67	|	26
PF14160	|	25	|	22
PF04385	|	6	|	60
PF16521	|	33	|	25
PF13805	|	41	|	39
PF01878	|	64	|	6
PF03629	|	60	|	35
PF07911	|	32	|	5
PF04758	|	37	|	57
PF10181	|	1	|	72
PF00837	|	37	|	83
PF04281	|	21	|	46
PF17866	|	36	|	30
PF03172	|	43	|	94
PF03893	|	20	|	77
PF08427	|	60	|	14
PF12310	|	74	|	61
PF12044	|	50	|	24
PF06105	|	40	|	81
PF04601	|	32	|	5
PF20659	|	83	|	23
PF08209	|	99	|	61
PF14818	|	25	|	82
PF10309	|	87	|	65
PF11470	|	37	|	57
PF19269	|	50	|	63
PF04654	|	59	|	72
PF09446	|	89	|	81
PF06534	|	61	|	64
PF04706	|	61	|	1
PF16979	|	85	|	56
PF14388	|	60	|	81
PF10346	|	31	|	91
PF08685	|	81	|	87
PF04836	|	56	|	7
PF01599	|	37	|	83
PF10363	|	56	|	38
PF14443	|	23	|	22
PF09349	|	1	|	51
PF04450	|	0	|	5
PF03911	|	21	|	72
PF05603	|	30	|	21
PF05044	|	16	|	65
PF20268	|	83	|	59
PF20399	|	41	|	39
PF09350	|	72	|	74
PF05303	|	64	|	59
PF16981	|	47	|	19
PF01779	|	89	|	72
PF15779	|	99	|	27
PF20878	|	90	|	47
PF13922	|	82	|	58
PF08504	|	74	|	22
PF09138	|	66	|	72
PF10276	|	1	|	35
PF11980	|	96	|	42
PF19518	|	29	|	17
PF11788	|	0	|	93
PF08778	|	46	|	78
PF09809	|	89	|	72
PF18323	|	22	|	97
PF12483	|	89	|	72
PF01872	|	89	|	20
PF12271	|	66	|	35
PF21729	|	21	|	5
PF07839	|	25	|	24
PF15037	|	33	|	51
PF21057	|	30	|	21
PF12886	|	25	|	82
PF17794	|	30	|	34
PF02128	|	31	|	91
PF01531	|	66	|	46
PF09748	|	1	|	0
PF14772	|	74	|	60
PF03694	|	66	|	19
PF02792	|	0	|	81
PF12877	|	16	|	65
PF19252	|	41	|	43
PF15309	|	25	|	82
PF05172	|	3	|	6
PF02885	|	6	|	51
PF06535	|	61	|	64
PF05918	|	89	|	81
PF08502	|	29	|	17
PF07857	|	40	|	76
PF01817	|	59	|	72
PF06487	|	89	|	81
PF16727	|	85	|	56
PF09737	|	29	|	51
PF03868	|	91	|	59
PF08293	|	40	|	72
PF15017	|	42	|	78
PF06638	|	74	|	22
PF06047	|	3	|	6
PF08555	|	1	|	46
PF20644	|	37	|	57
PF08695	|	1	|	35
PF19309	|	87	|	40
PF12814	|	63	|	74
PF10595	|	3	|	71
PF03665	|	89	|	81
PF13897	|	11	|	0
PF02022	|	38	|	32
PF16922	|	82	|	43
PF10156	|	21	|	0
PF01125	|	59	|	72
PF16503	|	39	|	71
PF07856	|	89	|	72
PF12274	|	32	|	5
PF08213	|	1	|	20
PF10198	|	16	|	6
PF02615	|	59	|	51
PF12529	|	99	|	74
PF12239	|	54	|	20
PF12308	|	64	|	95
PF12825	|	93	|	68
PF20772	|	12	|	60
PF10303	|	31	|	91
PF15287	|	23	|	82
PF02275	|	30	|	21
PF09696	|	39	|	20
PF08702	|	97	|	84
PF03632	|	1	|	64
PF08588	|	59	|	35
PF10259	|	89	|	81
PF08746	|	83	|	64
PF11326	|	21	|	5
PF02098	|	94	|	19
PF09297	|	45	|	45
PF05556	|	95	|	1
PF00101	|	47	|	37
PF10317	|	66	|	46
PF15255	|	16	|	65
PF00589	|	71	|	32
PF07803	|	95	|	1
PF05055	|	32	|	5
PF14719	|	3	|	46
PF06682	|	40	|	22
PF20710	|	18	|	85
PF05493	|	21	|	72
PF11995	|	99	|	17
PF14577	|	11	|	37
PF01234	|	95	|	1
PF21315	|	14	|	25
PF17034	|	67	|	43
PF04092	|	47	|	49
PF10474	|	41	|	39
PF09451	|	21	|	81
PF11416	|	86	|	98
PF08527	|	7	|	15
PF17517	|	67	|	2
PF20636	|	87	|	47
PF01795	|	59	|	85
PF15916	|	26	|	18
PF02268	|	98	|	67
PF02256	|	4	|	67
PF06772	|	87	|	81
PF03722	|	23	|	49
PF06052	|	60	|	14
PF18394	|	79	|	33
PF09631	|	21	|	0
PF14576	|	11	|	37
PF16515	|	22	|	34
PF16026	|	3	|	65
PF07904	|	21	|	71
PF00257	|	91	|	74
PF09175	|	47	|	61
PF12884	|	25	|	82
PF08670	|	39	|	58
PF20255	|	60	|	4
PF14712	|	21	|	5
PF11176	|	0	|	51
PF08911	|	3	|	55
PF16193	|	36	|	68
PF04266	|	41	|	13
PF13300	|	16	|	6
PF19424	|	23	|	39
PF05821	|	1	|	46
PF05652	|	66	|	46
PF06758	|	41	|	39
PF19520	|	10	|	13
PF01828	|	60	|	14
PF21936	|	86	|	98
PF20163	|	60	|	14
PF02818	|	84	|	24
PF11937	|	60	|	35
PF08063	|	85	|	56
PF05633	|	66	|	17
PF15297	|	25	|	82
PF16122	|	54	|	49
PF12734	|	32	|	5
PF22215	|	66	|	10
PF06365	|	0	|	65
PF04603	|	89	|	72
PF12129	|	0	|	71
PF04493	|	89	|	20
PF17863	|	18	|	85
PF01680	|	59	|	72
PF11543	|	7	|	55
PF02751	|	98	|	67
PF14759	|	50	|	28
PF21137	|	10	|	13
PF19257	|	23	|	22
PF04885	|	99	|	26
PF07422	|	30	|	56
PF00649	|	63	|	6
PF02548	|	89	|	81
PF20408	|	32	|	5
PF10177	|	3	|	65
PF14624	|	43	|	3
PF07443	|	17	|	73
PF12457	|	87	|	63
PF12251	|	21	|	5
PF08833	|	93	|	22
PF00624	|	8	|	95
PF10496	|	21	|	72
PF05300	|	0	|	0
PF08458	|	83	|	23
PF03980	|	1	|	35
PF02295	|	79	|	11
PF00717	|	59	|	72
PF07786	|	32	|	5
PF20258	|	50	|	60
PF19566	|	93	|	68
PF12632	|	8	|	39
PF14050	|	7	|	8
PF07991	|	93	|	35
PF04629	|	40	|	40
PF09752	|	1	|	35
PF04627	|	59	|	72
PF18266	|	21	|	46
PF12449	|	99	|	84
PF18210	|	41	|	63
PF11548	|	97	|	84
PF06553	|	95	|	84
PF01844	|	17	|	73
PF02093	|	38	|	32
PF20049	|	71	|	46
PF07147	|	95	|	46
PF11515	|	55	|	83
PF01264	|	59	|	72
PF05060	|	21	|	71
PF02186	|	74	|	90
PF18012	|	35	|	77
PF16562	|	38	|	54
PF10577	|	61	|	1
PF09787	|	3	|	6
PF07944	|	68	|	18
PF10151	|	18	|	85
PF09726	|	0	|	71
PF18325	|	73	|	41
PF08914	|	90	|	56
PF14498	|	67	|	26
PF08553	|	64	|	90
PF11991	|	60	|	14
PF17109	|	45	|	45
PF12533	|	11	|	78
PF08417	|	50	|	28
PF16017	|	3	|	6
PF20666	|	80	|	0
PF03185	|	61	|	1
PF03733	|	82	|	74
PF09743	|	32	|	5
PF16297	|	71	|	32
PF04704	|	91	|	38
PF10639	|	1	|	46
PF14824	|	4	|	28
PF03528	|	33	|	77
PF21126	|	36	|	68
PF10264	|	16	|	65
PF05741	|	3	|	46
PF07837	|	10	|	13
PF09773	|	40	|	81
PF21877	|	41	|	39
PF11265	|	23	|	8
PF21909	|	72	|	57
PF12315	|	86	|	96
PF21029	|	34	|	89
PF17913	|	7	|	8
PF02749	|	70	|	18
PF18371	|	20	|	87
PF08624	|	63	|	6
PF05334	|	3	|	6
PF18396	|	79	|	33
PF08558	|	90	|	47
PF07939	|	32	|	5
PF22970	|	55	|	94
PF18132	|	54	|	43
PF19052	|	98	|	34
PF18384	|	69	|	11
PF12076	|	13	|	0
PF10615	|	59	|	0
PF16534	|	39	|	58
PF14722	|	25	|	82
PF05624	|	16	|	65
PF05731	|	34	|	89
PF09458	|	67	|	26
PF16077	|	3	|	46
PF15785	|	42	|	68
PF01927	|	74	|	29
PF18314	|	73	|	41
PF21222	|	83	|	23
PF15735	|	8	|	55
PF06093	|	89	|	46
PF15246	|	16	|	65
PF16686	|	97	|	84
PF12013	|	17	|	31
PF09494	|	55	|	65
PF20259	|	50	|	60
PF09804	|	21	|	0
PF14138	|	66	|	72
PF05198	|	82	|	22
PF10159	|	3	|	6
PF07426	|	66	|	72
PF17815	|	18	|	8
PF21045	|	12	|	49
PF21108	|	51	|	52
PF18386	|	69	|	3
PF09103	|	27	|	78
PF17956	|	70	|	21
PF13815	|	3	|	74
PF04155	|	1	|	46
PF10223	|	61	|	1
PF05899	|	60	|	14
PF04622	|	89	|	20
PF02251	|	68	|	18
PF12578	|	53	|	77
PF09725	|	32	|	5
PF20771	|	61	|	1
PF08571	|	89	|	72
PF16512	|	29	|	17
PF21136	|	10	|	8
PF05051	|	40	|	72
PF21107	|	3	|	24
PF00322	|	95	|	1
PF12336	|	99	|	61
PF06624	|	66	|	72
PF20665	|	80	|	0
PF03057	|	37	|	83
PF02594	|	89	|	72
PF03583	|	60	|	14
PF13902	|	0	|	11
PF09779	|	63	|	71
PF04859	|	32	|	5
PF01869	|	40	|	51
PF14031	|	83	|	13
PF00697	|	6	|	12
PF14778	|	94	|	35
PF10266	|	9	|	12
PF12372	|	64	|	21
PF17875	|	37	|	57
PF08531	|	50	|	91
PF10271	|	95	|	72
PF11699	|	41	|	39
PF07035	|	61	|	67
PF17538	|	47	|	37
PF11640	|	42	|	68
PF02060	|	95	|	46
PF09762	|	40	|	22
PF16717	|	90	|	47
PF08169	|	90	|	74
PF10508	|	1	|	20
PF06625	|	95	|	46
PF05361	|	95	|	1
PF18561	|	87	|	24
PF12017	|	23	|	32
PF05160	|	89	|	72
PF18797	|	99	|	24
PF03239	|	67	|	81
PF17136	|	54	|	87
PF15361	|	3	|	6
PF16093	|	18	|	72
PF02157	|	1	|	51
PF15290	|	16	|	65
PF05768	|	1	|	20
PF05270	|	44	|	18
PF15010	|	95	|	71
PF07988	|	90	|	47
PF15926	|	63	|	8
PF01020	|	37	|	57
PF05486	|	66	|	6
PF08916	|	35	|	77
PF00835	|	21	|	46
PF18432	|	41	|	0
PF09786	|	40	|	72
PF13251	|	21	|	5
PF15982	|	59	|	35
PF09247	|	55	|	24
PF21473	|	59	|	5
PF10204	|	95	|	1
PF03352	|	32	|	5
PF16540	|	99	|	17
PF15965	|	92	|	3
PF12481	|	89	|	20
PF08631	|	39	|	20
PF19256	|	23	|	22
PF21206	|	69	|	3
PF16675	|	63	|	61
PF20723	|	15	|	15
PF14048	|	33	|	16
PF11380	|	84	|	16
PF08354	|	73	|	41
PF02597	|	89	|	72
PF08285	|	21	|	72
PF04925	|	74	|	24
PF04901	|	95	|	46
PF16864	|	68	|	18
PF21801	|	45	|	45
PF05046	|	21	|	85
PF10241	|	89	|	72
PF15665	|	3	|	6
PF02939	|	66	|	46
PF12125	|	34	|	89
PF03921	|	94	|	37
PF09007	|	35	|	61
PF12530	|	61	|	15
PF01643	|	30	|	37
PF14823	|	4	|	28
PF15258	|	38	|	82
PF22997	|	16	|	6
PF09808	|	66	|	5
PF05527	|	95	|	51
PF08612	|	0	|	81
PF21539	|	55	|	24
PF20433	|	20	|	26
PF10224	|	21	|	72
PF07687	|	34	|	89
PF12597	|	39	|	6
PF01341	|	67	|	26
PF05283	|	1	|	20
PF03253	|	1	|	35
PF13870	|	3	|	46
PF06842	|	89	|	46
PF18770	|	7	|	13
PF08526	|	7	|	15
PF12143	|	54	|	43
PF14161	|	23	|	22
PF15975	|	50	|	64
PF20791	|	13	|	37
PF02525	|	40	|	35
PF22249	|	98	|	34
PF08032	|	7	|	13
PF10650	|	16	|	65
PF04248	|	68	|	13
PF15914	|	16	|	65
PF12480	|	25	|	82
PF18122	|	22	|	97
PF09774	|	66	|	72
PF00265	|	66	|	19
PF14647	|	20	|	67
PF07106	|	40	|	20
PF05676	|	66	|	72
PF10232	|	40	|	0
PF15630	|	21	|	81
PF05827	|	68	|	13
PF05904	|	55	|	24
PF11956	|	78	|	44
PF10155	|	21	|	5
PF09073	|	29	|	6
PF02151	|	4	|	97
PF16035	|	59	|	72
PF17121	|	56	|	7
PF21728	|	85	|	56
PF09793	|	11	|	4
PF19423	|	57	|	74
PF00913	|	18	|	37
PF12511	|	63	|	6
PF20656	|	83	|	23
PF01327	|	59	|	72
PF06136	|	16	|	65
PF01277	|	32	|	5
PF11669	|	3	|	6
PF03091	|	89	|	72
PF08637	|	59	|	35
PF05456	|	45	|	45
PF08538	|	60	|	14
PF21730	|	99	|	17
PF12368	|	75	|	55
PF18387	|	39	|	58
PF00584	|	66	|	72
PF21771	|	18	|	85
PF10148	|	95	|	1
PF07821	|	20	|	27
PF04905	|	74	|	24
PF01396	|	6	|	21
PF05254	|	1	|	35
PF19426	|	90	|	47
PF10998	|	3	|	74
PF18694	|	26	|	80
PF10280	|	21	|	72
PF21002	|	50	|	64
PF00161	|	32	|	24
PF09637	|	60	|	14
PF08768	|	71	|	32
PF11635	|	34	|	89
PF10444	|	25	|	82
PF10180	|	21	|	6
PF04081	|	21	|	6
